Group,Element,Private Creator,VR,VM,Meaning,Rtn. Safe Priv. Opt.,IsInDICOMRetainSafePrivateTags,TCIA element_sig_pattern
0029,xx03,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Time Point Sequence,keep,False,"(0029,xx02)[<0>](0029,xx03)"
0029,xx04,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Time Point Sequence:Base Image Sequence,keep,False,"(0029,xx02)[<0>](0029,xx03)[<1>](0029,xx04)"
0029,xx08,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Time Point Sequence:Base Image Sequence:Measurement Sequence,keep,False,"(0029,xx02)[<0>](0029,xx03)[<1>](0029,xx04)[<2>](0029,xx08)"
0029,xx09,SIEMENS SYNGO ADVANCED PRESENTATION,UI,,Advanced Presentation Sequence:Time Point Sequence:Base Image Sequence:Measurement Sequence:Measurement UID,func:generate_hashuid,False,"(0029,xx02)[<0>](0029,xx03)[<1>](0029,xx04)[<2>](0029,xx08)[<3>](0029,xx09)"
0029,xx10,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Time Point Sequence:Base Image Sequence:Segmentation Sequence,keep,False,"(0029,xx02)[<0>](0029,xx03)[<1>](0029,xx04)[<2>](0029,xx10)"
0029,xxcf,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Time Point Sequence:Base Image Sequence:Image Sequence,keep,False,"(0029,xx02)[<0>](0029,xx03)[<1>](0029,xx04)[<2>](0029,xxcf)"
0029,xx05,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Time Point Sequence:Overlay Image Sequence,keep,False,"(0029,xx02)[<0>](0029,xx03)[<1>](0029,xx05)"
0029,xx12,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Navigation Sequence,keep,False,"(0029,xx02)[<0>](0029,xx12)"
0029,xx13,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Navigation Sequence:Navigation Name,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx13)"
0029,xx14,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Navigation Sequence:Auto Navigation Direction,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx14)"
0029,xx15,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Navigation Sequence:Auto Navigation Frame Rate,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx15)"
0029,xx16,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Navigation Sequence:Auto Navigation Mode,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx16)"
0029,xx17,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Navigation Sequence:Auto Navigation Realtime Speed,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx17)"
0029,xx18,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Navigation Sequence:Auto Navigation Strategy,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx18)"
0029,xx19,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Navigation Sequence:Auto Navigation Realtime Flag,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx19)"
0029,xx20,SIEMENS SYNGO ADVANCED PRESENTATION,IS,,Advanced Presentation Sequence:Navigation Sequence:Index Navigation Current Index,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx20)"
0029,xx21,SIEMENS SYNGO ADVANCED PRESENTATION,IS,,Advanced Presentation Sequence:Navigation Sequence:Index Auto Navigation Skipping Degree,keep,False,"(0029,xx02)[<0>](0029,xx12)[<1>](0029,xx21)"
0029,xxa6,SIEMENS SYNGO ADVANCED PRESENTATION,UI,,Advanced Presentation Sequence:Presentation Version Identifier,keep,False,"(0029,xx02)[<0>](0029,xxa6)"
0029,xxa7,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)"
0029,xx31,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)"
0029,xx32,SIEMENS SYNGO ADVANCED PRESENTATION,LO,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Type,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx32)"
0029,xx33,SIEMENS SYNGO ADVANCED PRESENTATION,UI,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Frame of Reference UID,func:generate_hashuid,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx33)"
0029,xx35,SIEMENS SYNGO ADVANCED PRESENTATION,IS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Application Number,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx35)"
0029,xx36,SIEMENS SYNGO ADVANCED PRESENTATION,ST,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Application Number Prefix Text,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx36)"
0029,xx37,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Graphic Is Visible Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx37)"
0029,xx3d,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Line Show Center Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx3d)"
0029,xx8b,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Surface Normal,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx8b)"
0029,xx91,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)"
0029,xx8d,SIEMENS SYNGO ADVANCED PRESENTATION,LO,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence:Measurement Evaluation DataRole ID,func:generate_hashuid,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)[<3>](0029,xx8d)"
0029,xx8e,SIEMENS SYNGO ADVANCED PRESENTATION,LO,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence:Measurement Algorithm Type,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)[<3>](0029,xx8e)"
0029,xx93,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence:Measurement Evaluation Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)[<3>](0029,xx93)"
0029,xx94,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence:Measurement Evaluation Sequence:Measurement Evaluation Value,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)[<3>](0029,xx93)[<4>](0029,xx94)"
0029,xx95,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence:Measurement Evaluation Sequence:Measurement Evaluation ID,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)[<3>](0029,xx93)[<4>](0029,xx95)"
0029,xx99,SIEMENS SYNGO ADVANCED PRESENTATION,FL,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence:Measurement Data Slice Thickness,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)[<3>](0029,xx99)"
0029,xx9a,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Evaluation DataRole Sequence:Measurement Referenced Frames Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx91)[<3>](0029,xx9a)"
0029,xx96,SIEMENS SYNGO ADVANCED PRESENTATION,FL,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Measurement Data Points,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0029,xx96)"
0071,xx07,SIEMENS SYNGO OBJECT GRAPHICS,FL,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line Background Color,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx07)"
0071,xx08,SIEMENS SYNGO OBJECT GRAPHICS,FL,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line Foreground Color,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx08)"
0071,xx09,SIEMENS SYNGO OBJECT GRAPHICS,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line Type,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx09)"
0071,xx10,SIEMENS SYNGO OBJECT GRAPHICS,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line Thickness,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx10)"
0071,xx11,SIEMENS SYNGO OBJECT GRAPHICS,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line Shadow X Offset,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx11)"
0071,xx12,SIEMENS SYNGO OBJECT GRAPHICS,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line Shadow Y Offset,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx12)"
0071,xx13,SIEMENS SYNGO OBJECT GRAPHICS,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Shadow Style,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx13)"
0071,xx14,SIEMENS SYNGO OBJECT GRAPHICS,FL,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Shadow Color,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx14)"
0071,xx15,SIEMENS SYNGO OBJECT GRAPHICS,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Stipple Pattern,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx15)"
0071,xx16,SIEMENS SYNGO OBJECT GRAPHICS,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line Anti Aliasing,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx16)"
0071,xx17,SIEMENS SYNGO OBJECT GRAPHICS,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Data Sequence:Line-Z-Blend Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx31)[<2>](0071,xx17)"
0029,xx3f,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)"
0029,xx41,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Position,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx41)"
0029,xx42,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Orientation,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx42)"
0029,xx43,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Far Clip Plane,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx43)"
0029,xx44,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Near Clip Plane,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx44)"
0029,xx46,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera ViewPort Size,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx46)"
0029,xx47,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Aspect Ratio,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx47)"
0029,xx48,SIEMENS SYNGO ADVANCED PRESENTATION,LO,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Projection Type,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx48)"
0029,xx49,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Field of View,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx49)"
0029,xx4a,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Image Plane Distance,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx4a)"
0029,xx4b,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Image Maximum Height,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx4b)"
0029,xx4c,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Image Minimum Height,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx4c)"
0029,xx4d,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Parallel Shift Interval MM,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx4d)"
0029,xx80,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Rotation Axis,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx80)"
0029,xx84,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Rotation Center,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx84)"
0029,xx85,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Rotation Center Usage Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx85)"
0029,xx86,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Parallel Epiped,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx86)"
0029,xx87,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Max Zoom In Factor,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx87)"
0029,xx88,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Min Zoom In Factor,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx88)"
0029,xx8a,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Camera Home Settings Sequence:Camera Rotation Axis Usage Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx3f)[<2>](0029,xx8a)"
0029,xx51,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Thickness Usage Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx51)"
0029,xx52,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Threshold,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx52)"
0029,xx53,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Material,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx53)"
0029,xx54,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer DirectionalLight Color,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx54)"
0029,xx55,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer DirectionalLight Direction,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx55)"
0029,xx56,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer DirectionalLight TwoSide Usage Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx56)"
0029,xx57,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer PWL TransferFunction Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx57)"
0029,xx50,SIEMENS SYNGO ADVANCED PRESENTATION,UN,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer PWL TransferFunction Sequence:Renderer Vertex Is Characteristic Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx57)[<2>](0029,xx50)"
0029,xx58,SIEMENS SYNGO ADVANCED PRESENTATION,UN,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer PWL TransferFunction Sequence:Renderer PWL Vertex Index,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx57)[<2>](0029,xx58)"
0029,xx59,SIEMENS SYNGO ADVANCED PRESENTATION,UN,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer PWL TransferFunction Sequence:Renderer PWL Vertex Color,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx57)[<2>](0029,xx59)"
0029,xx5a,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Is Camera Required Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx5a)"
0029,xx5b,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Do Depth Test Flag ,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx5b)"
0029,xx5c,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Directional Light Usage Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx5c)"
0029,xx5d,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Thickness Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx5d)"
0029,xx45,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Thickness Sequence:Camera Thickness,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx5d)[<2>](0029,xx45)"
0029,xx5e,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Slice Spacing Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx5e)"
0029,xx5f,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Sampling Distance,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx5f)"
0029,xx60,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Renderer Initial Sampling Distance,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx60)"
0029,xx61,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Segmentation Display Data Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx61)"
0029,xx63,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Segmentation Display Data Sequence:Segmentation Display Parameter Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx61)[<2>](0029,xx63)"
0029,xx64,SIEMENS SYNGO ADVANCED PRESENTATION,LO,,Advanced Presentation Sequence:Presentation Module Sequence:Segmentation Display Data Sequence:Segmentation Display Parameter Sequence:Segmentation Display Parameter Type,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx61)[<2>](0029,xx63)[<3>](0029,xx64)"
0029,xx65,SIEMENS SYNGO ADVANCED PRESENTATION,LO,,Advanced Presentation Sequence:Presentation Module Sequence:Segmentation Display Data Sequence:Segmentation Display Parameter Sequence:Segmentation Display Visibility,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx61)[<2>](0029,xx63)[<3>](0029,xx65)"
0029,xx66,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Segmentation Display Data Sequence:Segmentation Display Parameter Sequence:Segmentation Display Color,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx61)[<2>](0029,xx63)[<3>](0029,xx66)"
0029,xx67,SIEMENS SYNGO ADVANCED PRESENTATION,CS,,Advanced Presentation Sequence:Presentation Module Sequence:Segmentation Display Data Sequence:Segmentation Display Parameter Sequence:Segmentation Display is Selected Flag ,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xx61)[<2>](0029,xx63)[<3>](0029,xx67)"
0029,xxa8,SIEMENS SYNGO ADVANCED PRESENTATION,LO,,Advanced Presentation Sequence:Presentation Module Sequence:Presentation Module Type,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xxa8)"
0029,xxb5,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Evaluation Text Position Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xxb5)"
0029,xxb6,SIEMENS SYNGO ADVANCED PRESENTATION,SL,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Evaluation Text Position Sequence:Measurement Link Evaluation Text Flag,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xxb5)[<2>](0029,xxb6)"
0029,xxb7,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation Module Sequence:Measurement Evaluation Text Position Sequence:Measurement Evaluation Text Position Vector,keep,False,"(0029,xx02)[<0>](0029,xxa7)[<1>](0029,xxb5)[<2>](0029,xxb7)"
0029,xxa9,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:Presentation State Sequence,keep,False,"(0029,xx02)[<0>](0029,xxa9)"
0009,xx50,SIEMENS SYNGO INDEX SERVICE,CS,,Advanced Presentation Sequence:Presentation State Sequence:Hidden Instance,keep,False,"(0029,xx02)[<0>](0029,xxa9)[<1>](0009,xx50)"
0029,xxa0,SIEMENS SYNGO ADVANCED PRESENTATION,DS,,Advanced Presentation Sequence:Presentation State Sequence:Image Rotation Fractional,keep,False,"(0029,xx02)[<0>](0029,xxa9)[<1>](0029,xxa0)"
0029,xxab,SIEMENS SYNGO ADVANCED PRESENTATION,IS,,Advanced Presentation Sequence:Presentation State Sequence:Softcopy VOI LUT Viewing Index,keep,False,"(0029,xx02)[<0>](0029,xxa9)[<1>](0029,xxab)"
0029,xxac,SIEMENS SYNGO ADVANCED PRESENTATION,FD,,Advanced Presentation Sequence:Presentation State Sequence:Displayed Area Selection Sequence:Displayed Area Bottom Right Hand Corner Fractional,keep,False,"(0029,xx02)[<0>](0029,xxa9)[<1>](0070,005a)[<2>](0029,xxac)"
0029,xxad,SIEMENS SYNGO ADVANCED PRESENTATION,FD,,Advanced Presentation Sequence:Presentation State Sequence:Displayed Area Selection Sequence:Displayed Area Top Left Hand Corner Fractional,keep,False,"(0029,xx02)[<0>](0029,xxa9)[<1>](0070,005a)[<2>](0029,xxad)"
0029,xxaa,SIEMENS SYNGO ADVANCED PRESENTATION,SQ,,Advanced Presentation Sequence:LUT Inverted Flag,keep,False,"(0029,xx02)[<0>](0029,xxaa)"
0029,xx03,MITRA PRESENTATION 1.0,IS,,Invert,keep,False,"(0029,xx03)"
0029,xx03,MMCPrivate,LO,,Proc Type,keep,False,"(0029,xx03)"
0029,xx04,MMCPrivate,LO,,Stopwatch Time,keep,False,"(0029,xx04)"
0029,xx04,SIEMENS MED DISPLAY,LT,,Photometric Interpretation,keep,False,"(0029,xx04)"
0029,xx04,GEMS_IMPS_01,SL,,Lower Range Of Pixels,keep,False,"(0029,xx04)"
0029,xx05,GEMS_IMPS_01,DS,,Lower Range Of Pixels,keep,False,"(0029,xx05)"
0029,xx05,MMCPrivate,LO,,Plane,keep,False,"(0029,xx05)"
0029,xx05,MITRA MARKUP 1.0,OB,,Markup6,keep,False,"(0029,xx05)"
0029,xx06,GEMS_IMPS_01,DS,,Lower Range Of Pixels,keep,False,"(0029,xx06)"
0029,xx06,MMCPrivate,LO,,Scan Time,keep,False,"(0029,xx06)"
0029,xx06,MITRA MARKUP 1.0,OB,,Markup7,keep,False,"(0029,xx06)"
